profileUrl,action,postContent,likeCount,commentCount,postDate,timestamp,postUrl
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"""I don't just take classes to get jobs, I do it because self-growth is my addiction. Every day I learn something new that I didn't know yesterday. It's a powerful feeling.""

That part",6,0,1mo,2019-03-09T15:57:51.884Z,https://www.linkedin.com/feed/update/urn:li:activity:6498664389669908481
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"As I grow intellectually and mentally, I am coming to the realization that not everyone will see your vision and that's okay, not everyone would want to help you or invest in you and that's okay.

But what is not okay is for you to not see your own vision and your goals and definitely not okay for you to not invest in your own self and this is why I love self-learning.

Self-learning for me personally is simply an attitude and determination to invest in yourself. Realizing who you are and who you aspire to be and working to make these two, one and the same is what self-learning means to me.

It's not about the resources you use or how much time you are able to spend, but it's the mentality that I want to be a better version of myself and I am willing to take advantage of the resources that surround me to do so.

It's not about doing it for recognition, or to impress people or even advance your career. But it's for the feeling of knowing something for yourself and applying it. 

Every time you learn something you add value to yourself, that value may not necessarily be converted to currency immediately, but it will definitely be useful to your growth and development.

As my grandfather used to say, knowledge is power and the pursuit of it is excellence.

hashtag#alwaysbelearning",74,7,1mo,2019-03-09T15:57:51.884Z,https://www.linkedin.com/feed/update/urn:li:activity:6498604602236162048
https://www.linkedin.com/in/emmanuel-acheampong/,Post,Facts,3,2,1mo,2019-03-09T15:57:51.884Z,https://www.linkedin.com/feed/update/urn:li:activity:6498588157024575488
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 41/365
hashtag#365daysoflearning

Nathan Jose is a junior computer science and music student, my boss at my job on campus and one of the people I respect and hold in high esteem. His work ethic is infectious and I am so glad I get the opportunity to work with him.

One of the things I find incredibly fascinating about Nathan is his passion for music. I consider myself passionate about learning but I have to admit I cannot anyway match his passion for music. 

For day 41, I got the opportunity to actually sit down with him even with his busy schedule and talk about how passion affects our lives.


In our discussions, I learned that passion starts small and grows with constant consistency. Nathan didn't play the guitar because he was good at it, he became good at it because he played. 

Our discussion has inspired me a lot to treat my work in engineering and learning as a piece of art and a way I contribute to society. It also challenged me to go next level with ambitions but most importantly, our discussion re-emphasized the value of good old hard work. 

If I ever get to bring half the passion and enthusiasm of Nathan, I am sure I will only ever produce excellent work.

Youtube channel: https://bit.ly/2S7Z8gG

Instagram: https://bit.ly/2Sf9Sdq

Check-in: Tim Salau",33,3,1mo,2019-03-09T15:57:51.884Z,https://www.linkedin.com/feed/update/urn:li:ugcPost:6498308967633084416
https://www.linkedin.com/in/emmanuel-acheampong/,Post,“Investing in yourself always pays off”,11,1,1mo,2019-03-09T15:57:51.884Z,https://www.linkedin.com/feed/update/urn:li:activity:6498250386309206016
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 40/365
hashtag#365daysoflearning

For day 40, before diving into to the mechanics of the book, I began reading the Life of Isaac Newton from my February book of the math, the English translation of Principia Mathematica .

The story is one that displays of the triumph and excelling of the human spirit even through adversity or prosperity.

The piece discusses his early years, starting from how Isaac was born prematurely to a single mother, to how he exhibited no special talents and was very much disinterested in studies.

His story, which many young kids might relate to essentially changes when he is bullied in school which leads him to ""take to his books"". This experience caused his true personality to show.

Through reading about his life, I realized that being an introvert has it's perks, in a world where we are all expected to be outgoing and taking up mantles to solve problems, there are ways in which those of us who are introverted can contribute to society without caving to the pressures of changing our personality.

The most important lesson I took from reading about his life is ""see a need, fill a need."" Isaac was great because he was always learning and finding ways to solve problems.


Photo Credit: Google Images - https://bit.ly/2KvsxcO
Check-in: Tim",15,5,1mo,2019-03-09T15:57:51.884Z,https://www.linkedin.com/feed/update/urn:li:activity:6497975979607154688
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Growing up, I wasn't good at sports and I didn't have any particular talent but my grandfather introduced me to self-learning at a young age and that became my thing.

Fast forward to college where I forgot my love of learning for the sake of learning and had a really tough time in Computer Science until Marcellus Pelcher introduced me to Coursera which impacted my academic life heavily and reignited my love of learning.

Here are some of the tips I use for keeping that passion alive:

1. I treat all my online courses as part of my formal education. I don't think of them as supplementing my college education. I make time for them just like I do my college classes adding things like homework and labs to my schedule.

2. I implement ingenious ways to learn these courses. For example, I use my Oculus Go to learn courses online.

3. I have great accountability partners and friends who are always encouraging each other and motivating each other to learn.

4. Mixing up my learning to ensure that I am never bored. In addition to courses, I structure my curriculum to include poetry, novels, TED talks, and papers. 

5. The more I do it, the easier it becomes. In a sense, practice makes perfect. 

I hope you really consider self-learning and join the hashtag#365daysoflearning challenge.",78,3,1mo,2019-03-09T15:57:51.884Z,https://www.linkedin.com/feed/update/urn:li:ugcPost:6497891209141370880
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 39/365 
hashtag#365daysoflearning

In my personal opinion, I think IBM has the best Microservices MOOC on Coursera. The instructors really take the time to explain Microservices as an engineering technique, discussing the theory and reasoning behind it before engaging with implementation. 

I know I rave a lot about GCP but as a college student who likes experimenting with cloud technology, but I think that IBM Cloud is a really close second in terms of providing resources for new beginners to start experimenting and exploring cloud technology.

Be sure to check IBM out on Coursera, There are scholarships available

IBM on  Coursera: https://lnkd.in/ec9zVBP Microservices Specialization: https://lnkd.in/eRhzdk4 

Developing and Deploying Microservices with Microclimate Course: https://lnkd.in/eSTc9HU

Check-in: Tim",14,2,1mo,2019-03-09T15:57:51.885Z,https://www.linkedin.com/feed/update/urn:li:activity:6497566570301181952
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"GCP Essentials continued — Free Trial & Free Tier 

hashtag#GoogleCloud hashtag#Free",2,0,1mo,2019-03-09T15:57:51.885Z,https://www.linkedin.com/feed/update/urn:li:activity:6497459132394729472
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 38/365
hashtag#365daysoflearning

So I have been lurking on the Kaggle website for about 3 months now. Basically observing the competitions, datasets, looking at other people's Jupyter notebooks and seeing how different people approach problems with different solutions. My favorite part of Kaggle however, is the learn tab which offers free online courses in Python, ML, Deep Learning, Data Visualizations etc.

For day 38, I polished up on my SQL skills for a project I am currently working on with the SQL course of Kaggle Learn which is about 3 hours long. What I liked is that the course integrated BigQuery into it and since I have been experimenting with GCP and BigQuery, I found it really helpful. I really enjoyed the lab like exercises to put what I learn to immediate practice. My only qualms are that the course has a lot of reading (I prefer videos) but most importantly, the course is from a data science, big data perspective and so if you want a pure SQL education, it might not be as conclusive.

Kaggle Learn: https://bit.ly/2DIL9DG

Kaggle Learn SQL: https://bit.ly/2WC77RD

Photo Credit: Kaggle Learn

Check-in: Tim",154,13,1mo,2019-03-09T15:57:51.885Z,https://www.linkedin.com/feed/update/urn:li:activity:6497243228465618944
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"I want to thank Suzanne Axtell and O'Reilly Media for the amazing opportunity to attend the Strata Data conference with a scholarship. Attending the AI conference last year was a pivotal moment in my exploration of AI and Cloud technology, I had a great time and I know this experience will only enhance my love for data.

I am really excited about this opportunity and hope to engage more with the data community and learn a lot about industry practices with data at this conference. Hopefully one day, I will get the opportunity to present at a conference like this.

Photo Credit: https://bit.ly/2Gp01LE

hashtag#alwaysbelearning",22,8,1mo,2019-03-09T15:57:51.885Z,https://www.linkedin.com/feed/update/urn:li:activity:6497125846447374337
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 37/365
hashtag#365daysoflearning

For day 37, I got the opportunity to hear one of my math professors present on ""dNA: de Bruijn and Nucleotide Assembly."" The presentation included graphs, types of graphs, Konigsberg's Bridge problem, de Bruijn sequences and their application in strings and DNA sequencing.

During this presentation I kept thinking that since Neural Networks are unidirectional graphs could de Bruijn sequences be applied to them. In other words instead of algorithms like the forward propagation and the backward propagation, could the nodes in a neural network be trained in a de Bruijn sequence?

This might be absolutely absurd but I Googled it and found papers that might address my question, ""de Bruijn cycles for neural decoding"" and ""Learning Large DeBruijn Automata with Feed-Forward Neural Networks.""

I am actually curious about this topic now and can't wait to read these papers.

If anyone knows of any resources on de Bruijn cycles and neural networks be it papers, research information, GitHub repos, videos, conferences, presentations, etc. I would love to receive them.

Again if anyone has any ideas or thinks my question bogus please let me know.

Photo Credit: https://bit.ly/2IbkCVv

Check-in: Tim",18,0,1mo,2019-03-09T15:57:51.885Z,https://www.linkedin.com/feed/update/urn:li:activity:6496876205277540353
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 36/365
hashtag#365daysoflearning
 
For day 36, I watched my favorite interview of all time, Chamath Palihapitiya interview at the Stanford Graduate Business School. I really enjoyed his outlook on money as a tool to solve problems and his honest thoughts on social media. 

After this interview my, views on money has changed. The ability to see a market capital or net worth not as an accumulated amount of resources for spending and prestige but as an agent of change really resonated with me. 

Favorite Quotes:
1. ""For Terry Matthews, money was an instrument of change.""

2. ""Honestly be good copiers...Be around high functioning, high-quality people and just copy the s***t that they do.""

3. ""First order of business is I want to break through and be at that table.""

4. ""You have to think very broadly about building things that can stand the test of time.""

5. ""It's like when things get hard, can you double down?""

6. ""With capital you're powerful.""

7. ""It's really powerful to be able to say I don't know.""

8. "" There are ways of figuring out how valuable you are, that are independent of those traditional signals.""

Check-in: Tim

Interview:",2,1,1mo,2019-03-09T15:57:51.885Z,https://www.linkedin.com/feed/update/urn:li:activity:6496555503747940352
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Due to financial constraints, I couldn’t go directly to university after high school. I got admitted to KNUST but couldn’t afford it at that time, so I took a ‘gap year’ and worked at Bantama market.

As a young man who had just graduated from high school, this was a different environment than I was used to.

This experience didn’t move my academic ambitions but it taught me valuable lessons that I would never have learned any other way.

Below are a few:

1. There’s dignity in all labor. In school, we were made to believe that only certain careers were worth pursuing but being in the real world made me realize that all careers are necessary.

2. Don’t take things too personally. I got the chance to interact with a lot of people, some meaner than others. This made me look at positive and negative comments objectively.

3. Ability to learn on the go is essential in the real world. I couldn’t use any of the things I learned in school so I had to relearn quickly.

4. Things are hard before they become easy. New environments or situations will take some getting used to.

5. Resilience is a skill acquired by experiencing failure and bouncing back over and over again. 

6. Don't to be too rigid with your expectations in life. All the twists and turns are lessons.",288,17,1mo,2019-03-09T15:57:51.885Z,https://www.linkedin.com/feed/update/urn:li:activity:6496524664582520832
https://www.linkedin.com/in/emmanuel-acheampong/,Post,Take the course,7,2,1mo,2019-03-09T15:57:51.885Z,https://www.linkedin.com/feed/update/urn:li:activity:6496480323365330944
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"This is a Google Cloud on Coursera Appreciation Post

Day 35/365
hashtag#365daysoflearning

For day 35, I finally completed my fifth Google Cloud Specialization, Networking in Google Cloud Platform, on Coursera. 

If you're a college student interested in Cloud Technology or ML or data engineering, I think the Google cloud team on Coursera is the best option.
There are scholarships available for all course please take advantage of them.

Website: https://bit.ly/2tEsjbw

I had no idea about Cloud technology when I began taking these courses on Coursera a year ago. This has been a long journey that not only introduced me to GCP but gave me an understanding of cloud technology in general and even other technologies like hashtag#dataengineering and hashtag#machinelearning. 

Through this journey, I got the chance to learn and glean from some of the best instructors on cloud technology and machine learning like Valliappa Lakshmanan and I even got the amazing opportunity of meeting Carl Osipov in person at O'Reilly's AI conference. Most importantly, I got the chance to play around and experiment with GCP. I even have a couple of projects involving GCP which I hope to share soon.

Special shoutout to the IT personnel who are always on to help with Qwiklab issues and problems on the platform.

Checck-in: Tim",8,0,1mo,2019-03-09T15:57:51.885Z,https://www.linkedin.com/feed/update/urn:li:activity:6496160835453485056
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 34/365
hashtag#365daysoflearning

My book for the month of February (I know I am a few days ahead) is Andrew Motte's English translation of Sir Isaac Newton's Principia Mathematica. I have always wanted to read this book but my classes and school work never permitted me to. Now that I have some time on my hand, I have decided to read it.

This book is a math book and it's a dense read which will take up all my time. However, I think reading a lot of math and computer science papers have at least prepared me a little and given me some understanding of what to expect.

I am expecting this book to be difficult to read and understand but I want to at least try, even if I can't complete it. I really hope this book will stir up my interest in math and since it's not for a grade, I can focus on it and try things without fear.

I am going to be visiting my math professors a lot and asking a lot of questions and help.

For day 34, I began reading the life of Isaac Newton which is a part of the beginning of the book and one of the most important lessons I am learning is that its okay to have multiple interests.

Photo Credit: Google Images - https://bit.ly/1Ew7thW

Check-in: Tim",25,4,1mo,2019-03-09T15:57:51.886Z,https://www.linkedin.com/feed/update/urn:li:activity:6495780937853390848
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 33/365
hashtag#365daysoflearning

For day 33, I got the opportunity to read a Forbes article on the culture of Netflix, ""Netflix Has No Rules Because They Hire Great People"" and  the Netflix Culture Deck which Sheryl Sandberg is stated to have called “one of the most important documents to come out of Silicon Valley.”

Favorite Quotes from the slide deck:
1. ""We help each other to be great.""

2. ""Responsible people thrive on freedom and are worthy of freedom.""

3. "" ""Good"" process helps talented people get more done.""

4. ""If you want to build a ship, don't drum up people to collect wood and don't assign them tasks and work, but rather teach them to long for the endless immensity of the sea.""

If you are interested in company culture and teamwork efficiency, I think the article and the slide deck are a great resource.


Forbes Article: https://bit.ly/2HBeVQb

Netflix Culture Deck:   https://bit.ly/2CN2P0Y

Check-in: Tim",20,1,1mo,2019-03-09T15:57:51.886Z,https://www.linkedin.com/feed/update/urn:li:activity:6495409179098959872
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"I got introduced to the General Social Survey, which is ""a prominent sociological survey that collects information on the experiences, attitudes, etc of random sets of United States residents"", in a Sociology class where we were asked to provide analysis and insights on the 2014 survey using IBM’s statistics software package SPSS.

Since the data file was in a .csv file and I love hashtag#python and data, I decided to do my analysis completely in Python with hashtag#jupyternotebooks. The result was a fun project that let me delve more into data analysis with Python.

If you are a student interested in analyzing real-world data or just looking for a new data analytics project, I highly recommend the General Social Survey as an introductory data source.

The file I had, had data from 1977 to 2014 with about 59,000 rows and a whole lot of columns. There is a codebook to make sense of the data.

Special shoutouts to Muhammad Raza for introducing me to hashtag#plotly, it made my visualizations simpler and more beautiful.



Github repo: https://bit.ly/2WmRm12",17,2,1mo,2019-03-09T15:57:51.886Z,https://www.linkedin.com/feed/update/urn:li:ugcPost:6495282441211699200
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 32/365
hashtag#365daysoflearning

Building things fascinate me. Some people love cars, I love the process it takes to build a car. Some people love sports and athletes, every time I watch a game I try to imagine the process it took to build the arena or stadium and how it can be made better. This fascination led me to begin building PCs long before I ever saw a line of code, so no matter what career path I embark on, I will always make time to build stuff especially my own PC.

I gave away the PC I built in my sophomore year in college so, I have decided to build a new PC as my graduation gift in May.

For day 32, I watched this Youtube Video by Linus Tech Tips for inspiration on what I want my PC to look and perform like.


Check-in: Tim

Youtube Video: https://bit.ly/2sLxHu7",5,0,1mo,2019-03-09T15:57:51.886Z,https://www.linkedin.com/feed/update/urn:li:activity:6495000553293176832
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"There's a HUGE African🌍 community on LinkedIn. 

People like Blessing Adogame, my boy Charles Arday,  the BOLD leader Akosua Boadi-Agyemang, Ledornubari Nwilene, Emmanuel Acheampong, Obiora Anozie, Ayoola John-Muyiwa, Olumide Longe, Grace MacJones are setting a fantastic example for young African leaders. 

I absolutely love it. 

Africa stand up!!!!! 

I will start adding some additional peppeh soup to my videos. 🍜

hashtag#timxtalks
hashtag#student",1,0,1mo,2019-03-09T15:57:51.886Z,https://www.linkedin.com/feed/update/urn:li:activity:6494908253716180992
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"I am so happy that Amazon Web Services is following in the footsteps of Google Cloud and IBM and has finally put a course on Coursera called AWS Fundamentals: Going Cloud-Native. I think this is a good move because Coursera has a great community, great content, and great content providers. I am definitely signing up and hope they integrate Qwiklabs with the course.

Dear Microsoft, please consider putting Microsoft Azure resources on Coursera because it could be a great resource to onboard new users and potentially attract new users and provide an easier way for people to be certified Azure users.


AWS Fundamentals: Going Cloud-Native Course:",42,3,1mo,2019-03-09T15:57:51.886Z,https://www.linkedin.com/feed/update/urn:li:activity:6494666893583011840
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 31/365
hashtag#365daysoflearning

With the influx of big data and the inundation of words like data scientist, Hadoop, ML, Hive, Date Warehousing,etc. It has become important to know what's what in the data science community.

This course does a tremendous job of providing objectivity in how big data and data science should be viewed. It debunks some of the myths about big data and gives a wholesome representation of what big data is and if it should be of interest to you.

The course is targeted mostly to industry personnel who are currently using or on the brink of using big data technologies. But I think, if you are student and want to know if big data is worth your while, it is a great start.

It is a relatively short course, unlike most of the course I've taken but it gets its message across effectively. 

I highly recommend it.

Check-in: Tim",10,0,1mo,2019-03-09T15:57:51.886Z,https://www.linkedin.com/feed/update/urn:li:activity:6494609803954970624
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 30/365
hashtag#365daysoflearning
What I have learned from my first 30 days  of hashtag#365daysoflearning:

1. Learning for oneself is so empowering. The feeling you get when you learn because you want to learn and not for a job or an interview or to impress anyone is so satisfying. 

2. Documenting your process whether publicly or privately is essential. It's not a means to brag but a way to keep track of your progress, attract like-minded people to your circle and is a really great way to show and keep accountability.

3. Constant consistency is key. The more you learn, the more you'll love to learn. The more you learn, the easier it becomes to learn new things.

4. MOOCs are here to stay. For a long time, the Educational Tech space has not really been very attractive to investors or VCs. However, with all its problems, there is no denying the democratization and impact of MOOCs.

5. Having a community of people who love learning around you keeps you motivated even for the days you don't feel like it. 

6. Last but certainly, learning inspires action. The more you know the more effective you become in putting things into action. I have been working on a lot of projects which were inspired by my learning journey.

On to the next 30 days.

Check-in: Tim

hashtag#alwaysbelearning",61,8,1mo,2019-03-09T15:57:51.886Z,https://www.linkedin.com/feed/update/urn:li:activity:6494310466704207872
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Interested in working at Sonos? We're hiring, full time and interns, for testers and devs! Reach out to me if you have any questions.

https://lnkd.in/eT7XDCw
https://lnkd.in/eZQKYem

Don't see a specific position, but still interested? Let me know!",1,0,1mo,2019-03-09T15:57:51.886Z,https://www.linkedin.com/feed/update/urn:li:activity:6494300381760282624
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 29/365
hashtag#365daysoflearning

In my humble opinion, of all the cloud providers I have studied and experimented with, I think the Google Cloud Platform is the most supportive of college students.

I know college students do not contribute a lot to the market share for cloud providers. However, the students of today are the technology leaders of tomorrow and I think GCP is doing a really great job of introducing students like myself to cloud technology and its byproducts like IOT, ML, Big Data, AI, etc.
They have a great diversity of instructors, the quizzes are relevant and the community of students is great but what I love the most about these courses is the use of Qwiklabs. Even when you complete the course, you can still use the labs which is pretty awesome.

If you are a college student interested in learning about cloud technology, GCP resources are a great way to start. For day 29, I completed my third course in my final Coursera specialization for GCP, Developing Applications with Google Cloud Platform.

Google Cloud on Coursera: https://lnkd.in/e4fkttd

Securing and Integrating Components of your Application course: https://lnkd.in/euVYXmV

Check-in: Tim",14,0,1mo,2019-03-09T15:57:51.886Z,https://www.linkedin.com/feed/update/urn:li:activity:6493960737461981185
https://www.linkedin.com/in/emmanuel-acheampong/,Post,“You should give coding a try. It’s hard and it’s fun and there’s no downside to learning.”,7,0,1mo,2019-03-09T15:57:51.886Z,https://www.linkedin.com/feed/update/urn:li:activity:6493758957084037120
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 28/365
hashtag#365daysoflearning

After spending a lot of time with Python, I have decided to try Ruby and use it as my main programming language just for a little while. Every time I begin learning a new programming language, I always try to solve problems in HackerRank and so for day 28, I began solving the Ruby challenges on HackerRank.

For those learning a new language, I think in addition to building projects and taking courses, you should try to use HackerRank. One thing that I have personally observed is that when I use HackerRank because I want to and not to prepare for technical interviews or to solve technical interviews, I actually learn a lot about problem-solving. I don't have to worry about memorizing brute force formulae and other people's solutions but I can explore various ways of solving the problem and the best thing is there is no time limit that might inhibit your thinking process. So I think all code newbies should sign up for HackerRank and add it to your study routine, it is really helpful not only for interviews but for exploring various aspects of CS

Check-in: Tim",23,1,1mo,2019-03-09T15:57:51.886Z,https://www.linkedin.com/feed/update/urn:li:activity:6493531084511334400
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Review - Bad Blood by John Carreyrou

Title: The title for this book works on so many levels. Personally, I relate the title to the bad blood between the characters in the book.

Favorite Quote: “What do you want to do when you grow up?” … “I want to be a billionaire.” … “Wouldn’t you rather be president?” … “No, the president will marry me because I’ll have a billion dollars.”

John does a great job of giving some background story on all the characters he presents in the novel to give context to their actions or inactions. However, there were too many background stories that at a point they overshadowed the main story.

Personal Thoughts:
1. I think the idea of Theranos was way ahead of its time. It might have been more plausible with ML and AI.

2. It was really sad to realize that Elizabeth might have changed the tone of her voice to be taken seriously.

3. I found it really funny to see how easy it is to dupe the tech industry. All you have to do is go to a fancy school, have a few rich people back you and everyone will assume you know what you're doing.

Verdict: This book was a great way to start my goal of reading 12 books this year. I highly recommend it.

Photo Credit: Google Images - https://bit.ly/2GoGrzb",26,0,1mo,2019-03-09T15:57:51.887Z,https://www.linkedin.com/feed/update/urn:li:activity:6493303107861180416
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 27/365
hashtag#365daysoflearning

For day 27 I played around with an AI experiment on the Experiment with Google Website called Teachable machine. This resource is a great and very fun way to understand machine learning particularly deep learning and neural networks. It allows you to use your camera as an input, train your model and gives you an option to choose an output between GIFs, Sound and Speech. You can choose your own outputs and best of all there's no coding involved. You should definitely try it out.

PS: You can submit your own experiments on the Experiment with Google website which I hope to do sometime in the very near future. There are experiments that cover a wide variety of Google technologies like AI, Android, Chrome, VR, AR among others. There are links to Github repos of these experiments and it is just a really fun website.


Experiments with Google: https://bit.ly/2fSXREP

Teachable machine: https://bit.ly/2xWQl5J

Check-in: Tim",10,1,1mo,2019-03-09T15:57:51.887Z,https://www.linkedin.com/feed/update/urn:li:activity:6493152657065205760
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"All things are difficult before they are easy. 

Don’t let discomfort stop you. 

 hashtag#success hashtag#motivation",17,1,1mo,2019-03-09T15:57:51.887Z,https://www.linkedin.com/feed/update/urn:li:activity:6493135904515907584
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Its that time again! 2019 Mentorship program is officially up and running. If you or someone you know is pursuing an education in the IT industry please share this with them. This is an awesome opportunity and is our 4th year running it! Any questions please reach out to myself or Margo Connors, Joseph Mallit, Pete Lauria, Allison Rotteveel, Luis Hernandez, Nicole Davidson for more information.",6,0,1mo,2019-03-09T15:57:51.887Z,https://www.linkedin.com/feed/update/urn:li:activity:6492848515616698368
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 26/365
hashtag#365daysoflearning

One of my favorite quotes of all time is ""I go forth
along, and stand as ten thousand"" by Maya Angelou. I just realized it was from her poem ""Our Grandmothers"" and so for day 26, I decided to read it and it is one of the most powerful pieces of literature I have ever encountered.

Favorite Quotes:
1. ""I go forth along, and stand as ten thousand""

2. "" I shall not, I shall not be moved. ""

3. ""You have tried to destroy me and though I perish daily, I shall not be moved.""

4. ""My description cannot fit your tongue, for I have a certain way of being in this world.""

5. ""When you learn, teach. When you get, give.""

6. ""However, I am perceived and deceived, however, my ignorance and conceits, lay aside your fears that I will be undone, for I shall not be moved.""

Link to Poem: https://bit.ly/2DmJqGX

Image: https://bit.ly/2sBQLuP

Check-in: Tim",12,1,1mo,2019-03-09T15:57:51.887Z,https://www.linkedin.com/feed/update/urn:li:activity:6492848353213239296
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"I read that if you wanted to be good at anything you should spend 10,000 hours on it and after seeing the genius software skills of my first internship bosses, I decided I wanted to increase my knowledge of CS and so I set a ridiculous goal of writing one million lines of code during my college career.

I knew the possibility of accomplishing this was incredibly slim but I had nothing to lose and a lot to gain so I decided to pursue it. As a result, I began exploring various things, I read books and implemented the code in them on my computer, pursued technical courses online and implemented code in them, I solved HackerRank challenges, pursued personal projects, wrote a whole lot of Jupyter notebook code, etc.

I recently decided to check how many lines of code I had so far since I am about to graduate and realized I had crossed 300,000 lines. As they say, shoot for the moon and even if you miss at least you will land among the stars.

Here's What I learned:
1. Break big goals into smaller accomplishable tasks and achieve them little by little.

2. Constant consistency is key.

3. You might not become good at something after spending a lot of time with it but at least you'll begin to tolerate it if not like it.

Hopefully, I get to 1 million at some point in the future. 
Salud",190,17,1mo,2019-03-09T15:57:51.887Z,https://www.linkedin.com/feed/update/urn:li:activity:6492487470767239168
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 25/365
hashtag#365daysoflearning

I am currently working on LinkedIn Learning Master Python for Data Science learning path and finished this course which is a part of it for day 25.

I have been using Jupyter notebooks for almost 2 years now and I never realized I could run terminals. I always run BASH scripts in my cells until this course introduced me to the terminals. This course is great if you are transitioning to using Jupyter notebooks. It gives an introduction to engaging with various data sources in Python. 

Check-in: Tim",28,1,1mo,2019-03-09T15:57:51.887Z,https://www.linkedin.com/feed/update/urn:li:ugcPost:6492475452597293056
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 24/365
hashtag#365daysoflearning

Dear LinkedIn Learning,

I am slowly enjoying the more technical courses on the platform. I used to always enjoy the courses on soft skills but recently I think your technical skills content goes hard. As a frequent user of the platform, these are some of my thoughts.

1. I really appreciate the learning paths which I am more used to. I know there are currently like 95 learning paths but I would really appreciate more.

2. I wish the technical courses had sandboxes or virtual labs to do the exercises in. I know I can download the exercise files and do them on my local machine but this is an extra step that is avoided on other MOOC platforms.

3. I would really love it if it were possible to add notes and highlight the transcript. I have a notebook for my MOOCs where I make notes but if I could do it online and specify points I want to get back to, that would be dope.

4. I don't know if it is a content issue or an algorithm issue but every question in the quizzes that has ""all the above"" as an answer, usually is the answer.

5. I also think the certificates need to be redesigned. I barely see people share their certificates like with other MOOCs, only their courses.

Check-in: Tim",6,0,1mo,2019-03-09T15:57:51.887Z,https://www.linkedin.com/feed/update/urn:li:activity:6492169469916430336
https://www.linkedin.com/in/emmanuel-acheampong/,Post,Please help if you can.,12,0,1mo,2019-03-09T15:57:51.887Z,https://www.linkedin.com/feed/update/urn:li:activity:6492022629573152768
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 23/365
hashtag#365daysoflearning

I dedicated today to reading my book for January, Bad blood by John Carreyrou. I am going to give a full review when I am done but so far, I am blown away by this story. I sincerely think Netflix or HBO should really consider making a mini-series with this story.

What I have learned so far without giving too much away:
1. There's always more to a story than what is portrayed. I went into the book expecting to hate Elizabeth Holmes but I am realizing that the story is more complex than I thought.

2. Even smart people get things wrong sometimes.

3. The hiring process in tech is not as objective and non-biased as some would like to believe.

4. The success some people experience is only because they are privileged enough to have access to things most people don't have.

5. If there is ever a time you have to choose between integrity and success, money or fame. Always choose integrity. Without it, you might lose all that you have.

If you are interested in the behind the scenes of the start up industry or want to become an entrepreneur please read this book.

Photo Credit: Google Images -https://n.pr/2OGGjv6
Check-in: Tim",101,14,1mo,2019-03-09T15:57:51.887Z,https://www.linkedin.com/feed/update/urn:li:activity:6491803561142341632
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"LinkedIn Family, happy New Year! Do you or someone you know loves hashtag#data as much as we do? Come join us! My team is hashtag#hiring an Institutional Research and Planning Analyst 3 (survey) aka our next IRAP superstar. Apply directly on the link below or feel free to share it with your network. hashtag#InstitutionalReseach hashtag#DataAnalytics",2,2,1mo,2019-03-09T15:57:51.887Z,https://www.linkedin.com/feed/update/urn:li:activity:6491479117844795392
